label,class_name,brightness,contrast,red_mean,green_mean,blue_mean
2,bird,130.1862,42.278816,150.62012,130.3164,109.62207
1,automobile,80.90658,46.77501,96.8457,74.40723,71.4668
1,automobile,122.529625,52.564312,126.02734,124.52344,117.038086
8,ship,162.6032,54.244617,158.28906,164.86426,164.65625
6,frog,113.90918,29.193407,118.43164,112.14844,111.14746
3,cat,175.60417,54.071014,180.12012,175.10352,171.58887
5,dog,90.336914,52.46073,123.444336,90.7959,56.770508
2,bird,105.87012,45.915367,115.41113,104.63281,97.56641
8,ship,103.49381,43.19589,63.935547,115.05371,131.49219
9,truck,74.788086,50.502068,99.67383,71.243164,53.447266
8,ship,139.54036,54.46017,133.5127,134.04199,151.0664
9,truck,118.1403,69.39382,115.9082,120.75391,117.75879
0,airplane,148.83984,25.636957,148.83984,148.83984,148.83984
3,cat,113.7474,86.47831,115.93848,114.78223,110.521484
5,dog,109.62142,66.648476,130.04785,123.384766,75.43164
8,ship,166.82747,45.508064,187.8916,173.125,139.46582
2,bird,168.94109,58.010574,184.98145,176.3711,145.4707
4,deer,58.414062,36.655933,83.99512,56.70117,34.5459
6,frog,87.08887,27.11797,102.9375,86.09473,72.234375
9,truck,157.82649,72.017944,155.04395,159.50586,158.92969
0,airplane,101.38574,34.428272,98.98535,101.631836,103.54004
3,cat,98.29037,80.27078,112.36426,89.59863,92.9082
2,bird,105.75293,54.101353,109.83887,106.49707,100.92285
9,truck,147.38737,55.63765,150.04785,141.38281,150.73145
2,bird,102.18131,82.6535,125.461914,108.802734,72.2793
9,truck,115.76986,71.61757,110.487305,116.225586,120.59668
6,frog,122.586586,36.778435,121.21289,119.9082,126.63867
6,frog,76.90137,51.610138,88.06055,79.19531,63.448242
1,automobile,94.92545,64.19228,103.04199,97.4375,84.296875
2,bird,92.61654,44.787445,93.62109,109.5,74.728516
5,dog,74.78516,47.720154,100.18457,73.7959,50.375
4,deer,115.086586,58.709347,105.31152,119.30078,120.64746
8,ship,169.35742,61.132126,168.56738,171.44238,168.0625
3,cat,121.85482,60.94703,132.93848,120.71777,111.9082
5,dog,89.43652,65.912735,96.62207,89.2207,82.4668
0,airplane,169.62761,59.802032,115.37012,166.26172,227.25098
7,horse,136.74089,55.635246,146.51465,140.78613,122.921875
0,airplane,124.65983,85.968346,97.57422,123.53125,152.87402
8,ship,67.80436,55.9862,69.94824,72.18359,61.28125
4,deer,147.90234,35.747574,152.26855,160.40332,131.03516
6,frog,121.52213,39.253525,132.83887,122.40918,109.31836
6,frog,60.13509,36.546066,77.49121,64.600586,38.313477
7,horse,116.861,58.99523,128.31543,129.0,93.26758
9,truck,134.97981,61.078907,130.1289,134.77637,140.03418
6,frog,185.02214,69.34021,200.2998,188.81738,165.94922
1,automobile,65.03385,62.174194,82.39746,81.475586,31.228516
0,airplane,130.16406,53.18157,110.13086,134.01367,146.34766
1,automobile,101.799805,57.195866,106.387695,95.05859,103.953125
3,cat,81.55664,46.203766,101.68555,85.26465,57.719727
6,frog,84.5433,21.460752,94.13672,86.75879,72.734375
3,cat,109.694336,75.54108,124.10547,109.41699,95.56055
0,airplane,130.85156,66.00182,135.3711,129.11133,128.07227
8,ship,166.14616,51.694298,176.11523,161.23535,161.08789
9,truck,113.85026,74.24857,115.67969,113.63086,112.240234
7,horse,179.14844,54.353004,191.05078,178.60059,167.79395
7,horse,112.72168,39.771633,115.74609,124.643555,97.77539
6,frog,122.41276,51.779427,124.13574,123.28711,119.81543
2,bird,105.21647,30.227184,115.2959,107.80371,92.549805
9,truck,88.703125,58.229088,121.72168,74.09082,70.296875
2,bird,142.81511,40.019928,138.38672,144.95312,145.10547
0,airplane,124.19531,36.261086,117.60742,128.8418,126.13672
6,frog,109.06478,48.815727,129.11133,135.12695,62.956055
2,bird,109.94271,69.95343,95.21484,111.94141,122.671875
7,horse,118.895836,43.43275,119.19336,124.92871,112.56543
6,frog,103.57617,24.996511,109.80176,106.7793,94.14746
8,ship,166.79297,85.28759,160.25195,161.63965,178.4873
8,ship,134.26888,42.683434,141.27246,133.09277,128.4414
1,automobile,90.03418,47.94303,91.48633,85.73047,92.88574
9,truck,120.560875,56.410122,121.50488,118.93164,121.24609
6,frog,145.75879,37.249214,154.25293,148.40137,134.62207
5,dog,115.729164,45.16035,137.69531,105.88086,103.61133
4,deer,89.46289,63.40366,111.418945,99.26074,57.708984
4,deer,121.53027,29.214676,127.80859,134.20605,102.57617
9,truck,146.00586,49.931767,150.67383,148.77344,138.57031
6,frog,149.9082,53.869617,179.25293,150.23438,120.237305
4,deer,96.12565,43.777206,96.134766,103.19141,89.05078
0,airplane,161.04948,59.655876,162.41992,159.94824,160.78027
7,horse,127.643555,54.524033,159.39746,135.05078,88.48242
4,deer,110.0166,47.284515,133.48535,118.37207,78.19238
9,truck,134.82812,61.484413,138.34473,134.55957,131.58008
1,automobile,109.58041,47.364567,128.45996,102.37793,97.90332
1,automobile,158.5804,79.297424,155.30078,159.41797,161.02246
3,cat,86.45573,39.269543,111.49219,85.668945,62.206055
4,deer,99.200195,41.585888,87.49902,107.77539,102.32617
1,automobile,96.52279,60.195507,97.27344,98.74902,93.5459
8,ship,136.83562,46.110737,125.075195,136.5791,148.85254
1,automobile,101.986,62.365845,80.5957,89.17285,136.18945
5,dog,82.94857,51.02,81.674805,84.56445,82.606445
3,cat,105.276695,66.736885,133.54492,105.02832,77.256836
1,automobile,112.06055,52.197144,121.21875,106.78711,108.17578
8,ship,156.5293,60.29053,148.84863,156.63086,164.1084
6,frog,178.08528,76.55064,194.7998,179.31543,160.14062
5,dog,136.61848,61.7949,139.11719,136.24512,134.49316
1,automobile,100.55176,50.266808,100.82617,99.80371,101.02539
8,ship,133.76562,45.984886,147.00586,122.046875,132.24414
1,automobile,49.03874,51.557735,82.83301,40.83008,23.453125
2,bird,64.041664,35.425938,79.850586,60.424805,51.84961
0,airplane,119.64127,33.479485,126.7959,123.91699,108.21094
3,cat,153.30176,59.441864,159.31543,152.91211,147.67773
0,airplane,106.33496,65.68402,117.25391,109.612305,92.13867
5,dog,118.097984,63.882404,140.78906,136.57324,76.93164
8,ship,136.60417,77.95374,152.83887,130.2793,126.694336
0,airplane,168.7334,47.593586,154.16992,164.68457,187.3457
1,automobile,67.54459,62.175743,75.518555,67.61914,59.496094
7,horse,118.48242,60.18397,136.95508,116.0918,102.40039
5,dog,141.45703,58.025547,137.69531,144.05762,142.61816
4,deer,120.67936,24.4184,106.20215,130.34473,125.49121
7,horse,138.50098,57.97027,161.2539,140.2461,114.00293
5,dog,96.02832,53.971226,130.21484,94.21973,63.65039
9,truck,185.55632,75.9376,184.76172,186.28223,185.625
2,bird,152.44238,43.17296,158.87598,151.08203,147.36914
5,dog,78.66471,50.795197,84.33008,79.237305,72.42676
8,ship,168.51367,63.29721,144.00195,172.55566,188.9834
0,airplane,100.63639,61.92569,83.5293,101.59863,116.78125
5,dog,117.43945,42.17808,150.19043,116.5332,85.59473
2,bird,82.31543,44.599228,84.61719,77.76953,84.55957
6,frog,83.492516,39.30387,93.66504,97.05078,59.76172
3,cat,146.36687,66.17745,165.13477,145.40137,128.56445
5,dog,103.86849,56.213493,119.03418,95.84961,96.72168
7,horse,160.27766,72.7764,162.04492,167.91504,150.87305
0,airplane,171.32063,48.961983,161.43848,171.7461,180.77734
3,cat,106.564125,49.62112,122.75293,94.57031,102.36914
1,automobile,100.2334,43.49485,104.14258,105.77344,90.78418
7,horse,134.40105,69.37818,142.36621,130.34668,130.49023
6,frog,151.59212,69.518555,161.93555,144.73242,148.1084
8,ship,138.13802,48.451332,124.40625,137.0791,152.92871
1,automobile,158.24707,73.20498,155.7959,158.4082,160.53711
7,horse,107.80762,62.26118,106.87207,107.67578,108.875
6,frog,145.66765,52.602512,141.62598,143.84961,151.52734
5,dog,128.4196,69.545555,131.61621,129.97949,123.663086
7,horse,156.88054,81.224236,174.53906,156.44043,139.66211
8,ship,135.70866,61.709217,142.2041,139.71289,125.208984
7,horse,107.23893,53.56246,105.86426,108.10156,107.75098
8,ship,128.89876,42.258648,98.956055,118.615234,169.125
5,dog,134.63672,63.28124,144.51074,136.44238,122.95703
4,deer,131.53516,48.26581,148.77344,134.2461,111.58594
6,frog,107.37988,42.00809,137.74902,113.70215,70.68848
4,deer,129.81738,45.313522,87.6709,137.03516,164.7461
3,cat,141.51433,80.39907,151.07715,144.4873,128.97852
9,truck,123.123375,69.69104,130.04492,124.70801,114.61719
0,airplane,170.60645,55.38061,182.05566,171.64746,158.11621
9,truck,110.171875,67.15557,85.97949,110.16504,134.3711
4,deer,89.311195,58.29611,102.47949,89.46387,75.990234
6,frog,90.12174,31.765635,93.12891,95.08984,82.146484
1,automobile,80.342125,48.06209,73.31445,68.71387,98.99805
4,deer,114.58496,54.842953,141.85156,111.95801,89.94531
1,automobile,99.33529,54.523407,118.08887,86.52637,93.390625
4,deer,97.56836,48.76171,112.10449,101.43262,79.16797
6,frog,92.23177,37.261677,112.13574,91.84863,72.71094
9,truck,141.46614,46.36103,124.09766,139.9082,160.39258
4,deer,122.10482,58.560833,136.39941,125.916016,103.99902
4,deer,67.71484,41.54938,91.44238,72.68359,39.018555
0,airplane,158.57063,47.552982,113.484375,148.87207,213.35547
4,deer,145.15495,84.76518,153.14453,148.82031,133.5
2,bird,102.981445,50.73065,121.75,126.680664,60.51367
5,dog,74.05469,40.8001,76.350586,74.07422,71.73926
2,bird,145.84734,67.985886,130.63184,160.40039,146.50977
5,dog,98.76302,61.9196,110.63672,95.9834,89.668945
2,bird,79.88119,22.691227,84.27637,77.4043,77.96289
1,automobile,129.13086,81.41018,162.46875,148.9873,75.93652
0,airplane,184.02376,73.37686,177.46582,185.94531,188.66016
2,bird,109.70638,37.992302,108.38379,140.76953,79.96582
9,truck,97.126625,72.18957,96.72461,98.47461,96.180664
2,bird,111.32259,34.281544,127.27051,136.03809,70.65918
7,horse,127.42871,61.961067,126.8584,129.68066,125.74707
3,cat,73.52572,45.525265,79.31152,76.24219,65.02344
0,airplane,220.2998,61.818077,211.73633,226.63184,222.53125
3,cat,149.16016,31.880377,159.76465,150.12793,137.58789
5,dog,151.9847,59.48366,164.5918,149.14941,142.21289
8,ship,188.02898,57.91357,153.7373,182.7002,227.64941
0,airplane,160.30989,39.413006,126.33887,155.22852,199.3623
8,ship,179.59114,34.333122,176.00293,188.93848,173.83203
6,frog,131.11719,66.35313,148.11816,123.94336,121.29004
5,dog,232.09766,45.10102,236.38965,232.6289,227.27441
1,automobile,92.39225,63.96842,80.64551,90.44824,106.08301
8,ship,157.71516,43.825634,146.43066,157.25,169.46484
9,truck,127.9694,51.90663,121.697266,135.34277,126.868164
5,dog,155.15984,53.208908,178.55176,160.99707,125.930664
2,bird,197.45996,43.828423,202.90039,199.78125,189.69824
5,dog,133.24934,65.01469,131.2002,133.93164,134.61621
0,airplane,89.59928,59.933243,72.17285,90.32129,106.30371
3,cat,128.09734,42.199905,140.95312,127.84863,115.490234
8,ship,121.83854,52.2948,81.700195,122.83984,160.97559
1,automobile,96.09049,48.815365,103.268555,94.74805,90.25488
9,truck,117.88346,68.1753,121.36426,116.99414,115.29199
3,cat,164.14128,78.93945,161.49414,178.66309,152.2666
3,cat,58.523438,41.7516,62.02246,59.08008,54.467773
2,bird,90.444984,77.14141,90.65137,89.33594,91.34766
1,automobile,125.6416,60.23416,120.725586,123.08594,133.11328
6,frog,104.01009,52.07472,128.1289,113.54297,70.3584
6,frog,123.64779,53.776657,142.0957,140.61719,88.23047
6,frog,73.18555,30.646624,66.853516,94.51367,58.189453
4,deer,146.73242,62.307957,140.9668,155.48535,143.74512
5,dog,99.234375,64.92939,99.234375,99.234375,99.234375
6,frog,147.31282,68.00373,151.08398,151.22754,139.62695
6,frog,90.19564,35.560722,112.79492,87.041016,70.75098
6,frog,97.014,43.073364,112.78223,107.52246,70.737305
8,ship,193.22168,45.798336,203.62793,194.38574,181.65137
4,deer,146.93816,53.286655,161.91992,149.86523,129.0293
4,deer,191.09895,60.440052,191.40332,194.21875,187.6748
4,deer,117.3125,44.292854,126.33008,126.81641,98.791016
4,deer,66.71029,55.08508,98.08984,59.429688,42.61133
3,cat,93.42871,35.168457,98.53613,91.8418,89.9082
8,ship,142.12988,53.617775,156.07812,131.53711,138.77441
7,horse,85.75521,33.73584,90.13086,89.64551,77.48926
0,airplane,123.027016,67.30132,78.46387,120.1582,170.45898
5,dog,170.09375,33.617676,176.80371,168.59766,164.87988
9,truck,173.42351,90.885254,174.48438,173.28711,172.49902
3,cat,82.13086,73.27629,96.47168,87.7041,62.216797
2,bird,90.99805,53.28014,93.6709,108.74121,70.58203
9,truck,106.339516,85.76598,152.73438,54.023438,112.26074
3,cat,123.32064,69.23318,126.956055,121.40527,121.600586
4,deer,182.38672,64.435776,181.77832,180.94727,184.43457
0,airplane,195.62859,41.28856,187.76953,194.24316,204.87305
8,ship,144.39583,40.851463,118.771484,149.65332,164.7627
8,ship,167.78516,68.25834,166.2539,167.09668,170.00488
8,ship,117.25944,37.77193,112.72266,118.65039,120.40527
4,deer,121.94141,59.227333,135.22754,132.125,98.47168
1,automobile,129.94792,58.87267,119.399414,130.6543,139.79004
7,horse,133.2347,50.81743,143.70605,128.57812,127.41992
3,cat,127.688805,66.782745,128.4961,131.77441,122.7959
5,dog,169.72234,33.08632,174.40918,171.37695,163.38086
0,airplane,188.0039,45.626663,162.82812,179.63184,221.55176
4,deer,73.53223,37.01485,71.865234,99.75879,48.972656
5,dog,88.23502,35.77607,107.612305,78.16406,78.92871
2,bird,119.33529,40.92559,124.40137,137.31152,96.29297
5,dog,106.57487,64.01021,111.453125,105.768555,102.50293
2,bird,121.32064,34.23238,137.09473,135.20898,91.6582
7,horse,109.39551,52.889904,122.18848,120.39453,85.603516
1,automobile,120.510414,65.25982,121.86719,118.15039,121.51367
9,truck,152.0039,59.95714,148.90234,153.5332,153.57617
5,dog,69.089195,55.963905,71.97461,70.481445,64.81152
1,automobile,86.038734,57.02097,81.021484,86.68652,90.4082
3,cat,70.765625,77.79916,86.416016,68.90625,56.97461
7,horse,150.58398,55.19686,169.87695,150.64355,131.23145
9,truck,144.97331,60.845257,141.83203,145.58301,147.50488
1,automobile,78.00944,47.02684,83.11133,66.98535,83.93164
6,frog,68.7334,43.4913,81.65527,84.93652,39.6084
6,frog,123.44955,36.68467,142.83008,124.33203,103.18652
5,dog,143.06413,42.092224,145.83105,145.4873,137.87402
3,cat,182.20215,46.05155,186.84473,184.38086,175.38086
0,airplane,102.03451,63.777317,112.572266,102.32324,91.20801
6,frog,63.144207,39.986923,60.862305,73.918945,54.651367
5,dog,117.51725,51.265232,121.06152,120.240234,111.25
0,airplane,129.20117,32.862053,131.95605,117.21484,138.43262
0,airplane,134.33269,75.87403,111.53027,137.3584,154.10938
2,bird,116.82617,35.9257,137.68262,122.03711,90.75879
7,horse,107.55241,70.3856,110.856445,108.96973,102.831055
2,bird,127.055016,37.562046,135.89355,154.17578,91.0957
9,truck,94.03906,83.52262,101.680664,91.981445,88.45508
2,bird,63.341145,38.19721,40.759766,55.11133,94.15234
7,horse,139.49316,68.84933,129.57324,137.16895,151.7373
3,cat,116.62174,60.037262,123.83984,125.33301,100.69238
1,automobile,126.98698,64.76278,99.41211,151.41504,130.13379
8,ship,170.1836,50.421646,149.15039,172.99414,188.40625
5,dog,128.2347,49.48563,148.14551,119.48926,117.069336
5,dog,88.93457,70.54887,112.05664,88.868164,65.87891
1,automobile,135.9489,84.02504,153.53516,136.57227,117.73926
4,deer,132.75325,42.638763,136.03027,138.82617,123.40332
7,horse,81.96289,67.01475,66.756836,94.0918,85.04004
0,airplane,144.48601,76.70596,142.85645,143.70996,146.8916
5,dog,96.2067,35.01889,85.75391,101.19824,101.66797
7,horse,66.57194,63.094593,70.3584,63.114258,66.243164
2,bird,94.95443,49.876705,112.91406,109.23242,62.716797
8,ship,124.14225,72.6426,119.853516,120.12598,132.44727
4,deer,127.26432,41.660004,129.23535,141.72266,110.83496
1,automobile,90.87467,60.43323,94.89844,85.00879,92.7168
2,bird,196.75359,66.5337,204.12695,199.05273,187.08105
8,ship,172.05598,51.44445,166.00293,167.40234,182.7627
8,ship,181.71484,76.66924,183.0166,181.28223,180.8457
1,automobile,90.30957,44.792095,95.11328,85.28516,90.53027
5,dog,139.91765,59.40838,145.75977,141.58301,132.41016
9,truck,109.35026,46.851337,102.57422,110.02637,115.450195
3,cat,126.39095,54.48,147.55762,125.91016,105.70508
2,bird,193.12402,62.42333,201.66113,194.80957,182.90137
5,dog,69.635414,41.381546,91.663086,70.2041,47.039062
9,truck,86.17643,68.5221,118.88965,69.4043,70.23535
8,ship,129.7539,52.938465,112.274414,126.22656,150.76074
3,cat,133.40657,59.377968,183.07812,131.56543,85.57617
6,frog,146.12859,37.52057,159.29395,153.30371,125.788086
9,truck,128.99577,68.868004,134.11035,129.17578,123.70117
8,ship,135.03679,64.53613,131.3584,138.91895,134.83301
6,frog,79.76953,25.358349,79.66113,74.23828,85.40918
5,dog,120.555336,47.922783,128.9336,116.65527,116.07715
2,bird,104.42643,25.59711,110.168945,111.78711,91.32324
6,frog,155.18652,37.37191,169.94824,149.60742,146.0039
2,bird,110.038734,32.36592,139.20996,120.51367,70.39258
8,ship,128.92448,51.4268,119.35742,125.54492,141.8711
5,dog,148.00618,76.830795,158.9707,142.2959,142.75195
9,truck,79.20866,44.94179,91.49805,81.93262,64.19531
2,bird,102.6224,32.311695,108.274414,106.92285,92.66992
3,cat,114.32064,52.005917,134.75,92.70801,115.50391
7,horse,115.1849,56.20871,130.59082,108.4668,106.49707
0,airplane,124.03385,48.585102,109.34961,132.27539,130.47656
3,cat,133.83626,45.104122,141.58203,131.9707,127.956055
2,bird,117.92838,68.40619,126.93652,117.45508,109.393555
7,horse,117.4209,62.52214,143.79785,110.168945,98.2959
5,dog,150.94954,46.36771,171.48535,150.19238,131.1709
7,horse,95.29818,49.64999,97.74512,94.21582,93.93359
9,truck,103.61133,67.376335,110.91504,106.56738,93.35156
1,automobile,107.25,59.18203,93.237305,108.640625,119.87207
5,dog,108.674805,47.913067,142.49707,106.37988,77.14746
2,bird,105.96875,31.790773,106.18164,116.39551,95.3291
2,bird,70.73242,53.59234,46.367188,113.291016,52.539062
8,ship,104.59766,36.635365,111.34766,104.89746,97.54785
9,truck,124.17383,54.19099,116.12891,124.552734,131.83984
0,airplane,190.51106,37.4831,187.52832,192.10156,191.90332
4,deer,97.270836,31.42693,119.05762,98.67285,74.08203
5,dog,125.43164,49.616768,126.44043,129.24512,120.609375
9,truck,190.10286,70.18981,191.11816,191.85645,187.33398
5,dog,72.3558,47.06436,90.67285,72.44238,53.95215
6,frog,137.17578,49.985832,159.03613,133.27148,119.21973
7,horse,106.61491,70.51281,110.50293,115.421875,93.91992
1,automobile,67.777016,47.823036,61.720703,61.098633,80.51172
4,deer,132.02898,56.15715,156.84863,134.58008,104.6582
4,deer,70.17383,41.5339,78.21289,91.58594,40.722656
1,automobile,116.92969,61.13204,120.55664,119.13867,111.09375
8,ship,183.03906,64.75389,173.21387,181.01855,194.88477
7,horse,105.11068,46.45542,120.25293,102.86426,92.21484
4,deer,132.60384,48.020515,160.13477,136.38477,101.29199
7,horse,80.354164,28.471388,85.75098,81.40723,73.9043
5,dog,115.11068,72.78954,108.350586,113.65918,123.322266
2,bird,220.55013,59.36734,224.01855,222.70508,214.92676
6,frog,79.54655,59.182693,79.37109,89.05176,70.2168
5,dog,112.05436,48.39156,120.89844,123.95215,91.3125
6,frog,112.99805,52.12992,116.46582,160.72266,61.805664
7,horse,112.82975,53.13829,130.78906,113.4209,94.2793
8,ship,161.31316,78.1197,161.25977,161.25977,161.41992
0,airplane,133.99446,53.309734,127.484375,138.92578,135.57324
8,ship,124.58366,68.7475,108.28125,115.81445,149.65527
2,bird,156.98698,94.41257,157.38574,154.50586,159.06934
7,horse,110.52539,66.08125,135.3164,113.94629,82.31348
1,automobile,123.72721,47.26344,121.05469,123.02051,127.106445
9,truck,111.2015,79.080505,114.05469,108.02246,111.52734
6,frog,58.27116,37.37326,91.07617,60.86133,22.875977
1,automobile,83.49609,73.07031,158.84082,49.40332,42.24414
7,horse,110.990234,52.788883,109.27637,109.29199,114.40234
9,truck,82.09473,59.023037,98.44043,79.00488,68.83887
4,deer,50.7347,28.713943,62.944336,57.15918,32.100586
9,truck,160.49089,77.06092,139.95117,163.5625,177.95898
4,deer,84.876305,78.7085,112.73633,72.47754,69.41504
2,bird,120.91276,45.13967,94.99414,112.04785,155.69629
6,frog,92.64811,29.505962,100.34668,93.45996,84.137695
8,ship,108.16569,71.91153,104.09668,101.73047,118.66992
9,truck,128.26692,84.570145,136.5498,123.3916,124.859375
2,bird,97.83854,33.25407,115.51758,101.072266,76.92578
1,automobile,68.92806,42.130558,67.637695,67.79785,71.34863
2,bird,120.00619,56.242767,126.95508,145.84082,87.22266
4,deer,140.97493,46.82144,114.97754,147.45215,160.49512
5,dog,97.09733,59.902092,120.28223,101.99512,69.01465
6,frog,107.06478,47.434002,137.56055,114.399414,69.234375
8,ship,196.82129,40.600815,195.05273,202.05957,193.35156
0,airplane,108.40234,35.65475,85.63379,106.734375,132.83887
7,horse,116.79492,49.19592,118.21484,128.18164,103.98828
1,automobile,115.0459,50.75302,125.44922,115.166016,104.52246
3,cat,61.15462,44.85728,81.77539,61.251953,40.436523
4,deer,129.05989,46.364403,149.15234,134.89941,103.12793
5,dog,142.0918,69.184814,115.381836,140.89551,169.99805
2,bird,84.336586,43.23502,94.62988,81.75879,76.62109
8,ship,124.22656,52.481647,127.12598,129.13477,116.418945
2,bird,194.06152,43.76059,159.91895,192.33887,229.92676
7,horse,95.55859,56.231457,117.16699,90.833984,78.674805
0,airplane,219.56055,39.384552,219.56055,219.56055,219.56055
1,automobile,123.19694,63.324398,123.35547,112.393555,133.8418
4,deer,75.936195,50.529182,103.18848,84.60449,40.015625
9,truck,148.19954,61.211666,152.47754,146.79785,145.32324
8,ship,144.6097,65.663605,169.84375,152.62598,111.359375
9,truck,133.18001,57.43204,132.99902,131.89941,134.6416
9,truck,169.25684,84.20655,176.96387,166.54688,164.25977
6,frog,104.30469,38.445534,129.88672,100.140625,82.88672
4,deer,102.51074,56.40753,118.58203,103.38379,85.56641
4,deer,129.81609,31.514666,124.61914,131.31738,133.51172
3,cat,144.17513,42.58487,164.70312,141.14746,126.674805
1,automobile,183.07878,56.949696,183.69531,183.25,182.29102
1,automobile,125.660805,78.77293,118.106445,126.515625,132.36035
1,automobile,95.30729,49.515797,108.84277,89.34863,87.73047
5,dog,142.19695,52.727528,142.25098,155.33203,129.00781
5,dog,98.52116,33.648705,106.04004,104.09082,85.43262
6,frog,129.38737,64.67518,157.36426,146.15332,84.64453
0,airplane,148.37825,60.91043,139.29688,151.05176,154.78613
8,ship,130.64746,40.0621,134.4873,131.66602,125.78906
5,dog,129.65527,62.69833,145.8125,133.77148,109.381836
1,automobile,176.3597,88.136635,175.25293,176.2959,177.53027
7,horse,120.30859,42.655193,120.697266,122.42285,117.805664
2,bird,155.23665,35.631207,143.26953,155.84082,166.59961
1,automobile,76.24447,45.612984,90.23047,72.32715,66.17578
9,truck,124.76953,69.40456,128.25,123.36035,122.69824
0,airplane,98.53158,47.029915,114.21484,98.09082,83.28906
0,airplane,166.57259,56.068375,141.38281,171.52734,186.80762
5,dog,117.90072,41.507885,124.274414,116.80371,112.62402
4,deer,103.20248,50.19578,121.79883,125.79883,62.009766
7,horse,66.879555,45.80203,94.85156,67.961914,37.825195
4,deer,144.50847,43.30677,174.44238,145.96094,113.12207
5,dog,125.07455,50.46871,164.11914,123.53516,87.569336
9,truck,131.47917,59.404728,126.30371,131.73047,136.40332
7,horse,95.77018,51.776005,114.28418,100.450195,72.57617
4,deer,106.29069,53.565575,111.1084,117.055664,90.70801
7,horse,97.59147,68.57254,98.00293,106.77637,87.99512
7,horse,114.44922,72.21968,111.11914,118.69238,113.53613
4,deer,90.40527,48.78129,110.581055,105.4541,55.180664
1,automobile,117.58789,71.45045,111.96289,124.71484,116.08594
3,cat,117.64453,59.643406,125.481445,121.58789,105.86426
4,deer,98.18783,20.45731,101.52246,102.72363,90.31738
1,automobile,183.07454,71.210045,171.84668,190.06934,187.30762
6,frog,75.44857,43.77559,104.45996,76.16504,45.720703
3,cat,102.59961,59.673622,113.47461,107.98047,86.34375
4,deer,107.6556,64.03999,142.52051,122.36426,58.08203
4,deer,137.67024,48.00355,142.2461,138.85352,131.91113
1,automobile,95.4528,56.51126,96.23633,86.734375,103.387695
4,deer,111.737305,67.57226,96.65234,107.09863,131.46094
7,horse,119.56348,34.72377,138.55371,118.543945,101.59277
3,cat,68.40527,30.905436,68.99121,71.512695,64.711914
2,bird,83.30957,52.190586,91.89844,85.9834,72.046875
0,airplane,185.91895,60.96643,164.89844,189.13184,203.72656
7,horse,129.49414,52.204685,115.50586,133.53809,139.43848
7,horse,108.24121,44.877655,113.77539,108.90234,102.0459
5,dog,72.4082,40.905975,85.859375,71.6709,59.694336
5,dog,113.87858,55.02926,116.052734,123.37891,102.2041
6,frog,131.8991,42.618885,141.75293,141.42188,112.52246
1,automobile,113.15006,54.86564,109.38379,118.23535,111.831055
0,airplane,136.54329,27.37945,129.94531,141.51465,138.16992
0,airplane,153.88184,73.532234,131.0332,155.02051,175.5918
3,cat,116.63119,62.18751,115.43457,119.3457,115.11328
7,horse,111.23014,41.82547,117.368164,116.18457,100.137695
7,horse,98.00912,41.668907,119.461914,105.04297,69.52246
3,cat,153.74544,45.291275,164.31348,160.52051,136.40234
6,frog,61.89616,34.26888,61.510742,74.54883,49.628906
5,dog,67.129234,62.42231,90.65332,65.66992,45.064453
7,horse,126.70768,51.376083,150.79492,132.22754,97.100586
2,bird,104.04785,29.41003,118.793945,107.64746,85.70215
3,cat,96.32031,34.40985,109.77051,94.524414,84.666016
2,bird,163.20735,81.804756,169.26465,163.51172,156.8457
6,frog,115.4694,33.63414,106.256836,119.16113,120.990234
9,truck,168.19206,50.61073,139.82617,169.50293,195.24707
0,airplane,135.36101,60.451736,139.66504,141.04883,125.36914
1,automobile,118.05045,45.180443,126.234375,116.90137,111.015625
6,frog,93.879234,34.476933,98.59473,95.831055,87.211914
6,frog,138.4681,56.04611,163.84961,134.42383,117.13086
7,horse,103.09733,75.34894,103.54199,112.05176,93.69824
9,truck,145.68391,62.018646,156.67285,141.92383,138.45508
7,horse,110.123375,51.05292,119.03516,109.26953,102.06543
5,dog,93.8099,45.41835,97.51465,91.1582,92.756836
1,automobile,102.12305,58.721897,115.7793,97.25293,93.336914
5,dog,73.39844,40.30685,79.17676,73.043945,67.97461
4,deer,84.21484,37.742413,101.17969,113.66016,37.804688
0,airplane,78.060875,34.651604,70.80176,76.481445,86.899414
8,ship,182.9082,80.088425,185.63965,184.73438,178.35059
0,airplane,163.78255,34.77512,165.09277,167.29395,158.96094
1,automobile,106.726234,60.010006,127.413086,102.09082,90.674805
9,truck,167.47331,77.132,163.06543,173.22266,166.13184
9,truck,104.71908,52.697624,114.35254,108.02734,91.77734
3,cat,68.03027,48.25631,75.21387,74.211914,54.66504
6,frog,49.679688,33.336357,49.90332,60.320312,38.81543
2,bird,141.73828,46.90469,134.38184,172.53711,118.2959
2,bird,111.09635,43.047073,105.93945,112.89258,114.45703
2,bird,119.63639,35.353992,121.2793,136.2666,101.36328
0,airplane,144.68945,63.436237,130.47266,143.06543,160.53027
0,airplane,168.44824,49.4599,163.36523,161.85449,180.125
1,automobile,75.33854,67.725395,77.75781,74.16113,74.09668
8,ship,93.91244,50.845493,79.27246,90.487305,111.97754
0,airplane,139.20866,49.433014,135.2959,143.85254,138.47754
7,horse,109.32877,48.176037,102.75,112.67676,112.55957
4,deer,125.81283,37.56611,150.4873,136.54297,90.4082
